Book Title,Review Text
Ways of Seeing,"John Berger’s Ways of Seeing, based on a four-part 1972 BBC documentary series of the same name, is considered one of the most influential and accessible works of writing about art in the English language — and rightly so. Consisting of four textual essays and three picture essays bereft of text, this book deconstructs the dominant cultural ‘gaze’ towards art and connects it with the way we regard and ascribe meaning, both to works of art and to the world around us. Particularly insightful, even path-breaking, is the essay on the tradition of the Nude and how it relates to the power (and gender) dynamics between the surveyed and the surveyor. It is here that Berger illustrates the social existence of men as subjects and women as objects: The distinction created here between nakedness and nudity is also notable: One of the most important tasks performed in is that it democratises art and meaning-making, freeing it from the mystification of the art-critic and the exclusive enjoyment of the status-quo (a function also performed, albeit differently, by the invention of camera and the possibility of reproduction – both ideas dealt with in the first essay in this volume). I also found the essay on the Publicity Image and Advertising to be a particularly important theoretical intervention, revealing publicity as both a tradition of continuity and a break from the oil painting as a methodical construction of a new aspirational way of seeing (while seeing the same things: prosperity and happiness), situating envy and glamour as its centerpiece. Despite being written in the 1970s, continues to be a thoroughly important and relevant read, well into the second decade of the 21st century. I would, however, advise a word of caution with regards to its eurocentrism (and certain incorrect notions about art in the East, especially with regards women and sexuality) in some places. Given that one of the chief aims of this book is to demystify and democratise art appreciation, it makes sense that this book appears as a paperback instead of the more thematically-appropriate coffee-table format. However, what makes no sense whatsoever is that the entire book is set in a headache-inducing bold sans-serif font. My second reading of this book was from an e-copy, but the typeset was still bold and only marginally less annoying. Moreover, I’m glad that I read this in an age when paintings can be looked up on the internet, because the miniature black-and-white reproductions printed in the book are barely decipherable, let alone offering a chance for the kind of assessment this book recommends. The Penguin paperback edition of is paradoxically at odds with the book’s intrinstic argument for accessibility; a visual iteration of the value-divide between authors and publishers if you will."
Ways of Seeing,"If you are really impatient, you may go and see Trevor's brilliant review for this book. Otherwise you may wait a few weeks for mine - I don't think it would be fair to review the book without seeing the documentary."
Ways of Seeing,"""We only see what we look at. To look is an act of choice."" An indispensable starting point for anyone who wants to think deeply about visual art, its meanings, and its uses in the (post)industrial age. If you're an art lover like I am (my ""art"" tag on a certain largely-defunct blogging platform runs to something like 1,300 images, for an account I started less than two years ago) is both troubling and extremely enriching. Troubling because it's impossible not to feel uneasy once you start acknowledging the commodity status which is inherent to virtually all ""high"" art produced in the age of capitalism, whether it be an oil painting commissioned by a successful merchant in 1671 to gratify his vanity and affirm his perception of the world, or a more contemporary piece fated to become a sort of monetary storage unit for the obscenely wealthy, regardless of the artist's intent or the conditions in which it was created. (Though Berger is more concerned with older works in this short book.) Troubling also because of the ease with which artistic iconography can be used to mold subconscious perceptions, to enforce entrenched attitudes and prejudices, and to lend authority to advertisements and propaganda. (For instance, there's an excellent and much-quoted essay here on the patriarchal function of ""the nude"" in western art.) Yet enriching because—well, to start with, it's always good to be attuned to the realities of the world one lives in, unpleasant or not. But also because Berger himself is not a Hater of Art or anything ridiculous like that: he simply wants us to be smarter about the way we engage with images, to internalize the notion that works are shaped by the context in which they are created and viewed, and to start to be able to pick out what is truly innovative or inspired or subversive in the visual arts by way of a contrast with what is hackneyed, safe, or insidious. Perhaps unsurprisingly given the book's origins as a TV special, Berger is about as clear and direct a prose stylist as can be imagined, and provides some great illustratory images if you can find a copy that doesn't shrink and drain them of color. (I highly recommend reading the book , where the pics are large and vibrant.) Actually, about half the essays are entirely pictorial, chains and collages of images which we are invited to fill in with our own interpretations and associations. The whole thing could be grasped by a teenager and read in an afternoon, which is not to say that it's rudimentary or unserious. It's definitely not. I've been depressed lately by discussions I've run into online about art and ideology, particularly regarding ""modern"" (i.e. abstract expressionist) works: conversations which, like so much web discourse, tend to drain the topic of all nuance and complexity in the rush to arrive at the most ""correct"" and politically defensible position. The advent of NFTs and the emergence of art-generating AI software are also spurring plenty of fervent discussion across the web; in other words, the nature and ethics of visual art are very far from settled issues. Though Berger himself sticks mostly to the block of centuries post-Renaissance and pre-photography, it was refreshing to be reminded of how good these kinds of conversations be, when facilitated by someone who knows what they're talking about and wants to encourage thoughtful examination rather than algorithmic engagement. If for my own part I've been vague about what he actually has to , it's only because I'd rather not summarize such an already-concise and graspable work. Please read it if you can. As for me, I think it's time to dig into some ."
Ways of Seeing,"“There is more than meets the eye” I recently reread Kenneth Clark's Civilization. It was based on a British documentary TV series, from the end of the 1960s. In it Clark offers a very own, but still fairly classic introduction to art. The book of John Berger (1926-2017) and the accompanying TV-series (look it up on You Tube!) was released in 1972 and was the antipode of Clark’s. Berger looked at the works of art very differently, or more correctly: he looked at the way we ""see"" very differently. To start with, he makes the reader-viewer aware of the world behind the artworks, the social context in which they came about. It is an exquisite analysis that he borrows from philosopher Walter Benjamin. Knowing that the 17th-century Dutch painter Frans Hals, for example, lived in bitter poverty when he painted group portraits of well-off citizens, does indeed make you look at those works of art very differently. With this other approach, Berger knocked down quite some sacred houses, especially those of traditional art critics and their emphasis on the creative genius and timelessness of works of art. He was forcefully criticized for it, but it must be said that he himself did not shy away from sharp polemics, also in this booklet. But Berger offers more: he also shows that ‘seeing’ happens in a specific, social context. His analysis of how women take into account how they are viewed (especially by men) is particularly lucid and unfortunately still topical. The way in which publicity influences and manipulates our visual language is also aptly articulated and represented. Berger also demonstrates the enormous impact of new techniques (reprography and the camera in Berger's time), making artworks available permanently and everywhere, regardless of their context, and therefore they are seen in a different way than before. I can imagine that 50 years ago this little book was a real eye-opener (pun intended). Nevertheless, during the reading, the impression came to me that the work is not really fresh anymore. Perhaps that is because a number of his views have since become commonplace. Perhaps it is also due to the layout of the booklet, with small black-and-white illustrations. But probably it’s Berger's rather classic marxist discourse that makes it seem a bit outdated: using words such as ""capitalist exploitation of the masses"", ""deprivation"" and ""proletariat"" now, in the 21st century, seems quite dated and even touching. Times evolve rapidly, and so does ‘seeing”."
Ways of Seeing,"This book though initially written in 1972 is still relevant to the reader today especially the essays dealing with the way women are seen in society. It is composed of seven essys, four use words and images, three only images. It discusses how women are view in society with an emphasis and concentration on European or Western culture. The images are from ads and famous European paintings. Being that I work in a museum and see paintings all day long this aspect interests me in particular. Basically the book is saying that in our European based culture women are objects, men are subjects. Men survey, women are surveyed. Since women are always on display in our society, they adjust their behaviour in order to please and fit in with our male dominated society. I reference this book many times in my own personal writings. What Mr. Berger has written still has value today. Actually in many ways not much has changed for women. We in the USA and Western Europe are a little better off because we can work, make money and have legal rights but that is not true for women in the rest of the world. Living in a Democratic or secular society does give women more control over their lives as opposed to dictatorships and theocracies. However even in the United States our actions as women and men are based on social constructs and society's defintions of how men and women should behave towards each other. Even how women view and interact with each other to the point that women are very competitive, jealous and vindictive in order to get or keep a man. But that is another story for discussion in the essays I have written."
Ways of Seeing,"2007 wrote: This book, based on a television series, explores how the art world of now has come to be by exploring what art was to humans in the past. The theories presented are very interesting and are posed with pictorial references that do very well to prove points. One interesting chapter deals exclusively with the 'Nude' in art overtime. Overtime it has been reviled, reveared, copied, censored, hidden, hoarded and abstracted. Another great chapter deals in the context in which people see art, in contrast to how they might have been meant to see it by the artist. Many pieces are painted as singular wall decorations, but now are hanging in museums next to a hundred other of these decorations. Overtime people now view art online or in sections of video, where a director controls the viewers eyes as what to see through camera tricks and narration. The chapter contemplates and guesses how this might change to experience of art over time. Changing from entertainment, to a more scholarly subject. A very interesting read."
Ways of Seeing,"“The relation between what we see and what we know is never settled. Each evening we see the sun set. We know that the earth is turning away from it. Yet the knowledge, the explanation, never quite fits the sight.” The first essay concerns how much a person's perspective is subject to change based on their surroundings and how the reproduction of art (alias photography) has negatively impacted the collective art-viewing experience. One can easily draw a parallel between this experience and the movie-going experience: how watching a movie amongst an audience is vastly different from watching it at your leisure on your couch. The essay also criticizes the imposing and more-often-than-not pseudo-intellectual culture of over-analysis of paintings. The irony, however, lies in the fact that Berger, while not empathetic with indulgent criticism, most of the time scribes down his thoughts with a definitive, autocratic tonality. The second essay talks about the male gaze. In doing so, the tone often trod the fine line between factual and sexist, but in the end, succeeded in convincing us that the author only wanted to say that it is the way it is. Nudist craft has, for decades, been invariably about the female body and hence, has remained more about objectification than anything else. The third one addresses the capitalist mentality from the 15th and 16th centuries regarding oil painting and how art regressed into merely a byproduct of consumerism. The last one retains as a continuation of that and addresses publicity and talks more in-depth about consumerist psychology, how it is a ramification of envy rather than greed. The prose is rather grandiose and, as I felt, often indulgent. It shows more than it tells (no pun intended), and while it is evident that Berger's knowledge of Western art and culture is quite astute, his text remains woefully ignorant of Orientalist art. There are maybe a couple of mentions thrown here and there, and while there's nothing wrong with a book being only about Western art, there's something definitely wrong with generalizing based on that. Also, this should've been a coffee table book. of"
Ways of Seeing,"62nd book of 2020. 20th April, my birthday. I got this as a present today, and have spent the day, on and off, reading it (between cake and beer and garden sunshine). This is usually regarded as the 'most influential' book on art ever, or at least one of them. Berger writes in a clean, no-nonsense kind of way. Despite discussing nudity in art, or the history of art, or discussing the paintings printed in the book, it's never hard to follow. I suppose someone with even no background interest in art could read it without any trouble. That being said, without any interest in art, I'd say this book wouldn't be for you. Though the book is 'Ways of Seeing' - that is very much in relation to art. A more suitable name may be 'Ways of Seeing '. Though, the final essay on capitalism/consumerism and publicity is very interesting, whatever your passions are. But, as for me, an art lover, I found this deeply insightful and fascinating. And Berger's writing was just an added bonus as he takes us on this short romp through art. There are many reproductions of art inside, and for some reason, the text is all bold. Not sure whose bright idea that was."
Ways of Seeing,"I admit I’m not well-versed in art history and theory, so that may be a reason this book affected me so deeply, but I was really struck by these essays. They’re incisive. They’re structured well. And they truly made me think. They made me think about art as a sign, a symbol, an argument, a brag, a promise, a prison. Berger is very clear about his purview here, which I appreciate. Though he mentions photography and advertising and film, and he draws contrasts to sculpture and Eastern art, the real subject of analysis is European oil paintings and, by extension, the rise of capitalism. There are both visual and written essays, and while I was initially wary about how well an essay told only through images would work, I was quickly won over. My favourite written essays were about representations of women and nudity—touching on appearance, agency, sight, maleness as the norm—and the final essay on advertising, which Berger refers to as “publicity”—touching upon classism, envy, glamour, desire, materialism, and commodification. Comparatively, my problems are rather slight. The book is set entirely in bold, which is weird. The cover is hideous; whose idea was it to just paste the first few paragraphs of the essay right onto the cover?! The images are in tiny and black and white and in some of the visual essays they run across the crease of the spine, rendering them nearly indiscernible. But I think my only criticism of the content itself is that Berger has a tendency to make some pretty definitive declarations, especially about what is and is not “exceptional.” Take this statement from p. 103: “Adriaen Brouwer was the only exceptional ‘genre’ painter.” Hmmm. Berger backs this statement up, of course, and explains why Brouwer was different from his contemporaries, but that doesn’t make it any more than an opinion presented as a fact, which rubs me the wrong way. The best thing I can say about a collection of essays is that it changed my way of thinking—my way of seeing!—and that is undoubtedly true with this book. There are layers to art criticism that never crossed my mind, layers far beyond and beneath the purely aesthetic, and I’ll be thinking about these things next time I visit an art museum. I’ll be asking questions like: who was this painted for? Who and what are the subjects? How are the people looking at me, the observer, and how are they arranged to appeal to or challenge my point of view? What sort of place would this have been hung in before it was brought to this museum? And who would have been looking at it there? And what would they have hoped to show to people who visited their home or abbey or office, to make them feel? More often than not, according to Berger, the answer to the last question is envy."
Ways of Seeing,"If you think you like looking art and going to galleries - ha - then you need to take a minute to read and listen to this conversation Berger is going to have with you. Link to the documentary (which I definitely recommend you watch to supplement the reading of the text): Will add my proper in-depth review of this later (as it really does deserve one). For now, I will just say that Berger makes us think: he makes us think about the impact of images, their history, their place in society and their role in furthering capitalist agendas. He makes us think about the image of women, the role they play in the system, the condition of modern galleries and museums, and most importantly, Berger makes us think about the modern day photograph and what it means for as a functioning member of society - it's all very insightful and he demystifies art in a fashion which is simple to understand as far as theory goes. Very marxist in his views and vocabulary (which I know will bother some) but I enjoyed that part hah."
